length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
-0.14475910455371593,-0.3507794390288243,0.3289616547141255,-0.009721638494147339,-0.06000180942900016,-0.5952049849282463,-0.8648078933726365,-0.46057006688317503,-0.523107147357051,-0.49537845343325754,-0.6637405532463967,-0.5068690721788053,-0.7280094576123386,0.19151979058788995,-0.3764003860460435,0.3742697750158616,0.01451401158770337,0.11975461180374211,0.29937487717679917,-0.4135594432848418,0.7084926201413005,-0.9517476499520171,-0.45588495513128197,-0.8001855737469332,0.3637282628316259,-0.6050885628262773,-0.39325722679490677,-0.06983326289516502,0.3485595880212227,-0.5621344902180324,-0.8589869669598166,-0.83237037517116,0.4955603426682224,-0.46438155940674664,-0.6306187237981742,-0.15281908922482657,0.40846095070271693,-0.4963830260414051,-0.32587706541132333,-0.34586534769543303,0.6572998612790166,-0.5326174893750429,0.20053673452084925,-0.7958578192509482,0.8002020295054141,-0.7129384894526041,-0.25023913028901384,-0.4029787957906407,-0.08630664278454755,-0.2478656404678387,0.5224406984242679,-0.7656429815995323,-0.24152359049956268,-0.6363908652828374,0.022575322459309703,-0.2885453627679157,0.5886069713332426,-0.4982927621665769,blues
-0.14475910455371593,-0.46412079925281724,1.1565077714085712,-0.5442045973770122,-0.18492019875340426,-0.9565133666417578,-0.2162625756158014,-0.39039696606630125,0.8317230541014409,-0.6598871038704965,0.8491397390519929,-1.1667783422552707,-0.4997438502611479,0.292390242113573,-0.6456704403512684,0.20780832543869981,-0.4036034698005559,-1.8365553408818407,-0.6597748010349109,1.4389398766848336,0.7862336674522098,-0.3242682729827499,0.8382620698178369,0.3861364850067638,-0.023549691765639258,0.35634773398977143,0.3642513290408191,1.0132991917345742,0.5894199093343025,0.41926430274484167,-0.3418828856645801,1.4441981996131266,1.2582046553892345,1.3118790019333229,-0.36662969585068395,1.971714202388415,0.524213061569038,0.6120245313836332,0.07355095388332562,0.747784720644022,0.14519333564795256,0.8270235405453448,0.43185429120394553,-0.094168991984924,0.4923988056447926,0.26125878714597417,-0.42178319352360927,-0.31629960149649794,-0.048301642992901975,-0.1574974863251643,0.7326376742340428,-0.05553354472346953,-0.05932815129014056,-0.4411172577838103,0.5638827344218446,-0.39519785418576875,0.4127486126926439,-0.5233219087388096,blues
-0.14475910455371593,-0.18339543553358828,-0.1339467964217476,0.6972418315584926,-0.08223060053432114,-0.9243140315153316,-0.7944556650730602,-0.9491629134069685,-0.6250528710597574,-0.9873753144907635,-0.7493312572995658,-0.6719040652015213,-0.6475523908611053,0.21738303341229212,0.3394763618309677,0.3498027261797325,0.29369857123563686,1.486294652282642,0.5326811556062103,-0.14466669476852032,1.314957363581284,-0.44650191400618916,-0.9126375398653461,-0.18032974436548924,-0.27382471708729134,-0.664577250311106,-1.0157878339196582,-0.1901504062041615,0.9443551944607104,-0.7755231432398176,-0.8549646697031399,-0.16025838812460733,0.143741647585428,0.4437882384285674,-0.5710735574500626,-0.5771026545429632,0.2508785943849296,-0.3740362954617488,-1.0188354514119158,-0.44645140473674627,0.20718047414712892,-0.13228184792139222,-0.6401364915278905,-0.2282814883360467,-0.574768135620426,-0.20020947086991242,-1.0716130724400588,-0.8350919858462188,0.28211446117715866,-0.6118062529209964,-0.801057423551542,-0.43386629698441853,-0.605739415582795,-0.31355266790181663,-0.2818954210765314,-0.5155917375682914,-0.2912398814957508,-0.8545014283669605,blues
-0.14475910455371593,0.32493787370799404,1.0260378117515843,0.15968266178443344,0.9085230618299934,-1.6109789475528926,-0.7209546934317457,-1.239329278000122,0.3298356245579742,-1.5398973234702082,-0.23262914984065702,-1.722244196371596,-0.8434499044438586,0.21648430568617572,0.5771629355687697,0.3542769700355974,-0.459295158176888,-2.0133810611389307,-0.5785192056820624,0.6349241077929638,1.6248517477623596,-0.5705508211428191,0.6867536358046691,-0.7242483113944957,-0.5618166949887632,-0.5443800543303197,0.27144815671591815,0.8982286654193178,-0.017654791044351574,-0.013610130309632614,0.03288689654376332,0.6760969666392255,-0.07984342842013757,-0.16663478720948213,0.7673508214800164,0.09810827215589983,0.052786954023571794,-0.2819162172321754,0.4130202398620529,0.8753686893747484,0.2502292077630083,-0.6231166784877531,0.3919647880352648,-0.33445924203638844,-0.575232413292291,-0.06337244195756182,0.21274272591325957,-0.3415348402918163,-0.08020580120612283,-0.49393220481308936,0.16534060616394033,-0.3572378776201206,0.02914708841701126,-0.7644472661036957,0.47395002330868413,-0.7684245068589673,-0.5909798566285852,-0.8245402525093415,blues
-0.14475910455371593,-0.8642340697126717,0.20721862030691693,-0.613105518036973,-0.2040013185125161,-0.5228855795501683,-0.3017864866391257,-0.9482618500854524,-0.49597636751688984,-0.6410497849844113,-0.17449798938986566,-0.056852494805409694,-0.3298287822571365,0.2066526825373034,-0.6706729291259389,0.35820114628748667,-0.39872764848104303,0.5800628359650561,-0.17817340996768874,0.523701393597976,0.8578343670988111,0.3724725720315555,-1.2114679809639917,-0.45467496993415907,-0.8429899573151368,-0.24603776057089932,-2.52673047697419,1.5582003720997344,-0.2997938957293191,0.10360201844867373,-1.828716439170096,-0.3948525737286849,-0.9147403156469134,0.880408195489831,-0.5722626268083165,1.0592710557721643,-0.8154679203160786,0.48533617858001615,-1.0122931877093273,0.11983666119098935,-1.0785250768579717,0.5316255514328436,-0.32311853547024444,0.6354807839790744,-1.8793739119022925,0.19523661021632366,-1.0585629246805277,0.4491011384821848,-1.2298371074703824,0.7889100007582018,-0.3024489078466569,0.39085602174723627,-0.3729572411391841,-0.2766807785142339,-0.5405183131164057,-0.07700802636489867,-2.7050759892331486,-0.3184987181501025,blues
-0.14475910455371593,-0.9392192727451616,0.16618453654652382,-0.42655280283647407,0.2575000044219733,-0.5271678722867124,1.50905275248003,-0.9837801339243079,0.7053757765135664,-0.7043487562797783,1.065207000855345,-0.2381473658031887,1.1053745676438973,0.21634123554348866,-0.38425776781337223,0.3434820816421464,-0.3752204817126914,-1.7712413361021948,-0.35622157694921985,1.276095345853935,0.6003283172199124,5.930329167132133,-0.3821537243262021,0.6730565108711701,-0.32884983245641225,2.232096865724558,-1.6500419902484498,2.4975741339659403,-0.21063193369837052,2.0221751839629585,-1.5652283610977686,0.9124845198713722,-0.6593571073673511,1.0991064679086517,-0.18286834689119655,2.1267000389053385,-1.083586906340888,0.49752318471052,-0.822595172084717,0.026410878900336787,-1.017559527438664,0.29804319931188467,-0.7101540124547079,0.3611242539763012,-2.3595529739487384,-0.50381506123156,0.004044528315270161,-0.06579880132610817,-1.4588360460768781,0.37177759467351135,0.48999403098941485,0.19482063360616128,-0.8560824982785994,-0.6109365946475578,-0.17690041154481512,-0.6997157990285611,-1.7893748242714604,-0.5118991390782897,blues
-0.14475910455371593,-1.0766974835163925,1.0236829586106253,0.17186204529247529,1.5845883310144269,-1.0572433357120992,-0.05283397832296704,-1.6371203579944296,0.5265761170813522,-1.1462987615784113,-0.1391864174001934,-0.7510533123026082,-0.3449063965181057,0.2109570846170675,0.39041803604142006,0.34719314441544824,0.055097396342859796,-1.7022987755014578,-0.4815960646808638,2.112912437538966,0.9885913153847108,2.9337250435241526,-1.2474404890296125,2.970565729621755,-0.1935672349075828,2.186361275267208,1.0342997753423429,8.786023111752336,-1.2557273468513421,2.231978659545468,-1.579387115850048,0.6137247568254743,-0.9361549695030533,0.3555116154975037,0.07206997601208104,1.081348028722994,-1.6578733625320228,1.9400922088488821,-0.25570211098542495,0.3009362050370078,-1.1255489882063157,-0.13998105402043137,-0.2689738608723667,0.3266535876071026,-2.3624074218572426,-0.0364649460156962,-0.5274302326339914,0.7957801867936047,-2.4328198082819927,0.7011432476808233,-1.4988903448111945,-0.15738785191412213,-1.9397380101181592,-0.7371274938876787,-0.2810336750801412,-0.47256989064975236,-1.3748714487541767,0.007498606121385388,blues
-0.14475910455371593,-0.8712912580236236,0.8802845877254218,0.015135483747311843,0.6841983808021325,-1.0681960068838696,-0.021974958959382264,-1.276042643305592,0.34858079815062204,-1.043704853364306,-0.13358489068689197,-1.0347614215337886,-0.36514930258875683,0.22682807215905093,0.06617630030606714,0.32407414073639285,-0.12187324929110015,-0.9734774205793778,-0.37228270044360146,1.014805275341465,1.187161255246259,1.8571403257322572,-0.8012419394618993,0.4523446861848076,0.22154953933354415,1.1027829771611883,0.5600909052305229,4.594453367239915,-0.29342668452945303,0.1250770343771888,-1.5485256662931135,0.8104417453449128,-0.15350321170235504,1.5227195460786727,-0.5193072434781579,2.1194525790066394,-1.4012411536124714,2.6092227659480054,-0.33933537754033594,1.8145645333577087,-1.6964730117357973,0.44958937396953436,0.2219192619574125,0.7469947440390601,-1.977866582228711,-0.20681558745647438,-1.017358623234486,0.6594687953232741,-2.0767551691694557,0.3067977620868328,-1.42344566024671,-0.3009967387357077,-2.926517102639349,-0.0717110618320535,-0.6171186387314775,-0.005936527110097484,-1.9220777906536908,-0.29223912819924547,blues
-0.14475910455371593,0.37552113982096624,0.03057095151812879,0.18031805311664637,-0.4231083061395362,-0.6873808188284196,-0.7764938677884418,-0.40439062617729904,-0.3149507204115909,-0.5105352252513126,-0.4004119069607332,-0.9716505784739384,-0.7399040778542785,0.21746992260484224,0.020527476361337747,0.3495677973311879,-0.3397816564795819,-1.2908673654647995,0.2197958829372624,-0.3929028546101665,0.7385314911646816,-0.6702452157961425,-0.2520323606896881,-0.42855832475218286,0.5884184764627188,-0.24463734033063314,-0.5417212345952918,0.01942253248124004,0.47866600013493876,-0.3020168104683162,-1.4086616865652422,-1.0032295897839612,1.2267065361055578,-0.2680729071242647,-0.5776999272175004,-1.1555185731220137,1.684270712443684,-0.6240347275522237,-0.0940552710442964,-0.6691076113741892,0.38667607645305496,-0.3757399058244755,-1.2540171253803343,-0.1809207225038639,0.6618646708870746,-0.4147550972563503,-0.254346172406734,-0.9534444375046501,-0.5645308745337769,-0.30503762940029555,-0.6504336016872132,-0.9933612563834642,0.5617919557184234,-0.7773057184818636,1.5542649412152147,-0.864413949567451,-0.41469284650077415,-0.7272519753120542,blues
-0.14475910455371593,-1.2913787866348658,0.8022445366838667,-0.7723748528987551,0.3583127501829662,-0.5482826620484533,-0.4208178780489925,-0.5155688775392544,-0.2246640549810909,-0.406685853460066,-0.3241107956962,-0.601438441922532,-0.5231757605689481,0.21532730373956757,-0.4597216676994668,0.34636586384070706,-0.6235692907079508,-1.3834394327230477,-0.7183697545851732,0.8579944972222641,0.5026527126043807,0.24071782076480144,-0.11192154475201242,0.724373213012019,0.16365750798987855,1.0871991783489516,-1.535127709215615,3.4508000625982596,-0.11413564453960334,2.20339559514581,-0.4035079114348115,0.1772273961690406,-0.10597389678035624,-0.4865876625928486,-0.8523678863421269,0.5528919831112687,-0.43226664590441,0.2951520522400562,0.0028415794081771565,0.23776068026212843,-0.09298838787299098,1.0766250410971534,0.8258395413628491,0.24412419348501133,-1.3871390967033408,0.6269848107719387,0.7097529372704976,1.3724783836290941,-0.5054084041964072,-0.03564570903326941,0.47278064280587706,-0.112129025202475,-0.7289849229267157,0.6091024668536194,1.4121484084178821,0.3049777868583024,-0.8019246306164594,0.47114747553749026,blues
